DATAFLOW,LAST UPDATE,freq,siec,nrg_cons,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2008-S1,0.1847,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2008-S2,0.1926,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2009-S1,0.1998,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2009-S2,0.2036,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2010-S1,0.2051,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2010-S2,0.2145,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2011-S1,0.213,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2011-S2,0.2243,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2012-S1,0.2208,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2012-S2,0.236,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2013-S1,0.2438,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2013-S2,0.251,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2014-S1,0.2482,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2014-S2,0.2521,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2015-S1,0.2507,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2015-S2,0.2514,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2016-S1,0.244,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2016-S2,0.2416,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2017-S1,0.2472,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2017-S2,0.2387,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2018-S1,0.2515,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2018-S2,0.2516,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2019-S1,0.2678,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2019-S2,0.2667,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2020-S1,0.2713,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2020-S2,0.2663,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2021-S1,0.2711,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2021-S2,0.2742,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2022-S1,0.3060,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2022-S2,0.3452,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2023-S1,0.3766,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2023-S2,0.3659,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2024-S1,0.3547,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2024-S2,0.3656,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EA,2025-S1,0.3668,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2007-S2,0.0812,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2008-S1,0.0836,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2008-S2,0.0889,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2009-S1,0.0954,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2009-S2,0.0977,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2010-S1,0.0993,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2010-S2,0.1033,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2011-S1,0.0928,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2011-S2,0.0939,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2012-S1,0.1002,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2012-S2,0.105,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2013-S1,0.1338,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2013-S2,0.1422,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2014-S1,0.1304,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2014-S2,0.1336,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2015-S1,0.1283,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2015-S2,0.1294,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2016-S1,0.1252,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2016-S2,0.1309,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2017-S1,0.1291,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2017-S2,0.138,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2018-S1,0.1370,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2018-S2,0.1492,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2019-S1,0.1440,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2019-S2,0.1477,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2020-S1,0.1393,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2020-S2,0.1324,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2021-S1,0.1535,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2021-S2,0.2236,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2022-S1,0.2219,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2022-S2,0.4114,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2023-S1,0.2993,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2023-S2,0.3037,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2024-S1,0.2706,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2024-S2,0.2656,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EE,2025-S1,0.2576,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2007-S2,0.1351,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2008-S1,0.1409,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2008-S2,0.1505,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2009-S1,0.1622,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2009-S2,0.1678,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2010-S1,0.1695,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2010-S2,0.1804,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2011-S1,0.1774,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2011-S2,0.1776,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2012-S1,0.1941,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2012-S2,0.2013,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2013-S1,0.2128,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2013-S2,0.2238,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2014-S1,0.2356,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2014-S2,0.242,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2015-S1,0.239,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2015-S2,0.2645,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2016-S1,0.2274,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2016-S2,0.22,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2017-S1,0.2027,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2017-S2,0.1864,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2018-S1,0.1946,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2018-S2,0.1932,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2019-S1,0.1906,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2019-S2,0.1786,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2020-S1,0.1760,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2020-S2,0.1800,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2021-S1,0.1940,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2021-S2,0.2669,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2022-S1,0.2993,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2022-S2,0.3874,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2023-S1,0.3083,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2023-S2,0.2424,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2024-S1,0.2755,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2024-S2,0.2895,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EL,2025-S1,0.3019,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2007-S2,0.1844,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2008-S1,0.1592,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2008-S2,0.1597,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2009-S1,0.1921,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2009-S2,0.2053,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2010-S1,0.21,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2010-S2,0.221,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2011-S1,0.2028,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2011-S2,0.2379,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2012-S1,0.242,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2012-S2,0.2589,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2013-S1,0.2833,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2013-S2,0.3027,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2014-S1,0.3321,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2014-S2,0.3539,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2015-S1,0.3302,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2015-S2,0.3264,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2016-S1,0.2998,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2016-S2,0.2994,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2017-S1,0.3104,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2017-S2,0.2523,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2018-S1,0.3451,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2018-S2,0.2959,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2019-S1,0.2903,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2019-S2,0.3079,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2020-S1,0.3031,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2020-S2,0.2941,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2021-S1,0.2810,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2021-S2,0.2609,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2022-S1,0.3509,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2022-S2,0.3729,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2023-S1,0.3180,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2023-S2,0.2978,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2024-S1,0.2843,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2024-S2,0.2746,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,ES,2025-S1,0.3031,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2007-S1,0.1845,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2007-S2,0.1634,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2008-S1,0.18,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2008-S2,0.1881,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2009-S1,0.1919,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2009-S2,0.1963,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2010-S1,0.1991,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2010-S2,0.2086,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2011-S1,0.2086,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2011-S2,0.2165,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2012-S1,0.2157,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2012-S2,0.2292,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2013-S1,0.2336,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2013-S2,0.2383,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2014-S1,0.2348,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2014-S2,0.2373,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2015-S1,0.2362,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2015-S2,0.2374,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2016-S1,0.2292,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2016-S2,0.2285,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2017-S1,0.2328,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2017-S2,0.2271,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2018-S1,0.2364,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2018-S2,0.2385,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2019-S1,0.2499,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2019-S2,0.2495,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2020-S1,0.2532,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2020-S2,0.2504,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2021-S1,0.2545,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2021-S2,0.2629,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2022-S1,0.2980,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2022-S2,0.3451,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2023-S1,0.3634,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2023-S2,0.3541,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2024-S1,0.3433,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2024-S2,0.3536,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,EU27_2020,2025-S1,0.3554,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,FI,2007-S1,0.0893,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,FI,2007-S2,0.0926,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH_LT20,KWH,I_TAX,EUR,FI,2008-S1,0.0939,,
